envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,5,18,1.5979716777801514,0.4115738868713379,2.0095455646514893
0,0,5,19,2.0095455646514893,0.19951629638671875,2.209061861038208
0,0,5,20,2.209061861038208,-0.021567225456237793,2.18749463558197
0,0,6,1,2.18749463558197,-0.03778839111328125,2.149706244468689
0,0,6,2,2.149706244468689,1.3637621402740479,3.513468384742737
0,0,6,3,3.513468384742737,-0.02777886390686035,3.4856895208358765
0,0,6,4,3.4856895208358765,-0.36773717403411865,3.117952346801758
0,0,6,5,3.117952346801758,-0.6091420650482178,2.50881028175354
0,0,6,6,2.50881028175354,-0.07585251331329346,2.4329577684402466
0,0,6,7,2.4329577684402466,0.36654090881347656,2.799498677253723
0,0,6,8,2.799498677253723,0.09616565704345703,2.89566433429718
0,0,6,9,2.89566433429718,0.056923627853393555,2.9525879621505737
0,0,6,10,2.9525879621505737,-0.1142425537109375,2.8383454084396362
0,0,6,11,2.8383454084396362,-0.3348860740661621,2.503459334373474
0,0,6,12,2.503459334373474,-0.15505194664001465,2.3484073877334595
0,0,6,13,2.3484073877334595,-0.15325045585632324,2.1951569318771362
0,0,6,14,2.1951569318771362,-0.24340689182281494,1.9517500400543213
0,0,6,15,1.9517500400543213,1.2183570861816406,3.170107126235962
0,0,6,16,3.170107126235962,0.15439534187316895,3.324502468109131
0,0,6,17,3.324502468109131,0.28352880477905273,3.6080312728881836
0,0,6,18,3.6080312728881836,0.1502671241760254,3.758298397064209
0,0,6,19,3.758298397064209,-0.10105669498443604,3.657241702079773
0,0,6,20,3.657241702079773,-0.2747807502746582,3.3824609518051147
0,0,7,1,3.3824609518051147,-0.20109403133392334,3.1813669204711914
0,0,7,2,3.1813669204711914,0.7641792297363281,3.9455461502075195
0,0,7,3,3.9455461502075195,-0.21613264083862305,3.7294135093688965
0,0,7,4,3.7294135093688965,-0.4927874803543091,3.2366260290145874
0,0,7,5,3.2366260290145874,-0.5805747509002686,2.656051278114319
0,0,7,6,2.656051278114319,-0.3790823221206665,2.2769689559936523
0,0,7,7,2.2769689559936523,-0.1433100700378418,2.1336588859558105
0,0,7,8,2.1336588859558105,-0.11996686458587646,2.013692021369934
0,0,7,9,2.013692021369934,-0.1753380298614502,1.8383539915084839
0,0,7,10,1.8383539915084839,0.029211759567260742,1.8675657510757446
0,0,7,11,1.8675657510757446,0.0416407585144043,1.909206509590149
0,0,7,12,1.909206509590149,0.05743694305419922,1.9666434526443481
0,0,7,13,1.9666434526443481,-0.21054339408874512,1.756100058555603
0,0,7,14,1.756100058555603,-0.18748152256011963,1.5686185359954834
0,0,7,15,1.5686185359954834,0.9447298049926758,2.513348340988159
0,0,7,16,2.513348340988159,0.2164015769958496,2.729749917984009
0,0,7,17,2.729749917984009,0.2877218723297119,3.0174717903137207
0,0,7,18,3.0174717903137207,0.052049875259399414,3.06952166557312
0,0,7,19,3.06952166557312,0.13231635093688965,3.2018380165100098
0,0,7,20,3.2018380165100098,0.26993727684020996,3.4717752933502197
0,0,8,1,3.4717752933502197,-0.2399275302886963,3.2318477630615234
0,0,8,2,3.2318477630615234,0.8134806156158447,4.045328378677368
0,0,8,3,4.045328378677368,-0.3588833808898926,3.6864449977874756
0,0,8,4,3.6864449977874756,-0.5724489688873291,3.1139960289001465
0,0,8,5,3.1139960289001465,-0.5905909538269043,2.523405075073242
0,0,8,6,2.523405075073242,-0.2279740571975708,2.2954310178756714
0,0,8,7,2.2954310178756714,-0.16281068325042725,2.132620334625244
0,0,8,8,2.132620334625244,-0.11596822738647461,2.0166521072387695
0,0,8,9,2.0166521072387695,-0.26977992057800293,1.7468721866607666
0,0,8,10,1.7468721866607666,-0.2965075969696045,1.450364589691162
0,0,8,11,1.450364589691162,-0.13386964797973633,1.3164949417114258
0,0,8,12,1.3164949417114258,-0.103515625,1.2129793167114258
0,0,8,13,1.2129793167114258,-0.12276363372802734,1.0902156829833984
0,0,8,14,1.0902156829833984,-0.1353776454925537,1.0
0,0,8,15,1.0,1.5862131118774414,2.5862131118774414
0,0,8,16,2.5862131118774414,0.27153635025024414,2.8577494621276855
0,0,8,17,2.8577494621276855,0.22431659698486328,3.082066059112549
0,0,8,18,3.082066059112549,-0.08892357349395752,2.9931424856185913
0,0,8,19,2.9931424856185913,-0.2551593780517578,2.7379831075668335
0,0,8,20,2.7379831075668335,-0.2749685049057007,2.463014602661133
0,0,9,1,2.463014602661133,-0.15499460697174072,2.308019995689392
0,0,9,2,2.308019995689392,0.7134783267974854,3.0214983224868774
0,0,9,3,3.0214983224868774,-0.37779295444488525,2.643705368041992
0,0,9,4,2.643705368041992,-0.43920063972473145,2.2045047283172607
0,0,9,5,2.2045047283172607,-0.29071044921875,1.9137942790985107
0,0,9,6,1.9137942790985107,-0.036791205406188965,1.8770030736923218
0,0,9,7,1.8770030736923218,-0.010523438453674316,1.8664796352386475
0,0,9,8,1.8664796352386475,-0.17869210243225098,1.6877875328063965
0,0,9,9,1.6877875328063965,-0.3248927593231201,1.3628947734832764
0,0,9,10,1.3628947734832764,-0.2174210548400879,1.1454737186431885
0,0,9,11,1.1454737186431885,-0.11631715297698975,1.0291565656661987
0,0,9,12,1.0291565656661987,-0.08323478698730469,1.0
0,0,9,13,1.0,-0.1582711935043335,1.0
0,0,9,14,1.0,0.04152727127075195,1.041527271270752
0,0,9,15,1.041527271270752,1.5253551006317139,2.566882371902466
0,0,9,16,2.566882371902466,0.30110931396484375,2.8679916858673096
0,0,9,17,2.8679916858673096,0.09096550941467285,2.9589571952819824
0,0,9,18,2.9589571952819824,-0.21610581874847412,2.7428513765335083
0,0,9,19,2.7428513765335083,-0.36594200134277344,2.376909375190735
0,0,9,20,2.376909375190735,-0.1885213851928711,2.1883879899978638
0,0,10,1,2.1883879899978638,-0.1054309606552124,2.0829570293426514
0,0,10,2,2.0829570293426514,0.32706737518310547,2.410024404525757
0,0,10,3,2.410024404525757,-0.37677228450775146,2.0332521200180054
