envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,12,10,10.0,-0.3940739631652832,9.605926036834717
0,0,12,11,10.0,-0.5922743082046509,9.40772569179535
0,0,12,12,10.0,-0.8156083822250366,9.184391617774963
0,0,12,13,10.0,-0.932208776473999,9.067791223526001
0,0,12,14,10.0,-0.9958903789520264,9.004109621047974
0,0,12,15,10.0,0.8255743980407715,10.825574398040771
0,0,12,16,10.0,-0.865074634552002,9.134925365447998
0,0,12,17,10.0,-1.041736364364624,8.958263635635376
0,0,12,18,10.0,-1.0931471586227417,8.906852841377258
0,0,12,19,10.0,-1.1103867292404175,8.889613270759583
0,0,12,20,10.0,-0.6957449913024902,9.30425500869751
0,0,13,1,10.0,-1.0728516578674316,8.927148342132568
0,0,13,2,10.0,-0.2349231243133545,9.765076875686646
0,0,13,3,10.0,-0.984412670135498,9.015587329864502
0,0,13,4,10.0,-0.45016956329345703,9.549830436706543
0,0,13,5,10.0,-0.9717414379119873,9.028258562088013
0,0,13,6,10.0,-0.40874433517456055,9.59125566482544
0,0,13,7,10.0,-1.01624596118927,8.98375403881073
0,0,13,8,10.0,-0.413960337638855,9.586039662361145
0,0,13,9,10.0,-0.23110222816467285,9.768897771835327
0,0,13,10,10.0,-0.5229253768920898,9.47707462310791
0,0,13,11,10.0,-0.7164947986602783,9.283505201339722
0,0,13,12,10.0,-0.945117712020874,9.054882287979126
0,0,13,13,10.0,-0.9678606986999512,9.032139301300049
0,0,13,14,10.0,-0.9699845314025879,9.030015468597412
0,0,13,15,10.0,-0.21031618118286133,9.789683818817139
0,0,13,16,10.0,-0.8985342979431152,9.101465702056885
0,0,13,17,10.0,-0.9950937032699585,9.004906296730042
0,0,13,18,10.0,-1.0456777811050415,8.954322218894958
0,0,13,19,10.0,-0.9673261642456055,9.032673835754395
0,0,13,20,10.0,-0.5375360250473022,9.462463974952698
0,0,14,1,10.0,-1.0266109704971313,8.973389029502869
0,0,14,2,10.0,0.09352564811706543,10.093525648117065
0,0,14,3,10.0,-0.9760091304779053,9.023990869522095
0,0,14,4,10.0,-0.8434352874755859,9.156564712524414
0,0,14,5,10.0,-0.8576772212982178,9.142322778701782
0,0,14,6,10.0,-1.0976665019989014,8.902333498001099
0,0,14,7,10.0,-0.7719676494598389,9.228032350540161
0,0,14,8,10.0,-0.5982229709625244,9.401777029037476
0,0,14,9,10.0,-0.5799808502197266,9.420019149780273
0,0,14,10,10.0,-0.6608915328979492,9.33910846710205
0,0,14,11,10.0,-0.8499476909637451,9.150052309036255
0,0,14,12,10.0,-0.9111449718475342,9.088855028152466
0,0,14,13,10.0,-0.9282727241516113,9.071727275848389
0,0,14,14,10.0,-0.8868327140808105,9.11316728591919
0,0,14,15,10.0,-0.16125619411468506,9.838743805885315
0,0,14,16,10.0,-0.8376526832580566,9.162347316741943
0,0,14,17,10.0,-0.9254798889160156,9.074520111083984
0,0,14,18,10.0,-1.007203459739685,8.992796540260315
0,0,14,19,10.0,-0.8281943798065186,9.171805620193481
0,0,14,20,10.0,-0.4310927391052246,9.568907260894775
0,0,15,1,10.0,-1.005621314048767,8.994378685951233
0,0,15,2,10.0,-0.09560775756835938,9.90439224243164
0,0,15,3,10.0,-0.820876955986023,9.179123044013977
0,0,15,4,10.0,-0.7750991582870483,9.224900841712952
0,0,15,5,10.0,-0.9352542161941528,9.064745783805847
0,0,15,6,10.0,-1.173449993133545,8.826550006866455
0,0,15,7,10.0,-1.0305612087249756,8.969438791275024
0,0,15,8,10.0,-0.48886871337890625,9.511131286621094
0,0,15,9,10.0,-0.5670585632324219,9.432941436767578
0,0,15,10,10.0,-0.6016018390655518,9.398398160934448
0,0,15,11,10.0,-0.48256075382232666,9.517439246177673
0,0,15,12,10.0,-0.47066450119018555,9.529335498809814
